CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn,variant
21597,22,Female,20,22,8,23,Premium,Monthly,941,7,1,B
21598,55,Male,11,14,8,5,Basic,Annual,795,21,0,A
21599,62,Male,15,7,4,18,Premium,Monthly,976,22,0,B
21600,51,Male,23,1,5,15,Basic,Quarterly,699,30,1,B
21601,63,Male,37,4,6,30,Premium,Monthly,670,14,1,B
21602,54,Male,14,6,1,29,Premium,Monthly,655,3,0,B
21603,33,Male,5,15,6,23,Standard,Annual,758,9,0,A
21604,54,Female,58,14,7,3,Premium,Quarterly,654,2,0,B
21605,44,Female,14,19,6,1,Premium,Annual,705,12,0,B
21606,40,Female,2,16,2,3,Basic,Quarterly,999,20,0,B
21607,47,Female,51,7,8,26,Premium,Annual,801,8,1,B
21608,33,Male,24,6,0,12,Premium,Annual,648,30,0,B
21609,47,Female,42,13,0,9,Basic,Monthly,581,20,0,A
21610,61,Male,55,14,0,17,Standard,Quarterly,440,11,0,A
21611,39,Male,42,14,4,17,Premium,Quarterly,334,26,0,B
21612,62,Female,45,11,2,11,Basic,Quarterly,898,3,0,B
21613,50,Female,30,24,0,28,Standard,Annual,476,24,1,B
21614,56,Female,43,4,9,19,Premium,Monthly,166,9,1,A
21615,25,Female,38,13,2,26,Premium,Monthly,428,17,1,B
21616,47,Female,19,17,5,19,Basic,Quarterly,153,16,0,A
21617,21,Male,10,5,0,22,Standard,Quarterly,317,11,0,A
21618,61,Male,44,11,8,25,Basic,Annual,343,3,1,A
21619,63,Male,12,9,4,22,Premium,Annual,360,18,0,A
21620,58,Male,10,26,4,5,Basic,Annual,623,23,0,A
21621,43,Female,14,7,3,29,Basic,Annual,251,8,1,B
21622,32,Male,52,17,8,20,Premium,Annual,474,12,1,A
21623,44,Female,3,23,10,10,Standard,Annual,904,14,0,A
21624,49,Male,38,20,6,25,Premium,Monthly,994,12,1,B
21625,30,Female,22,17,4,12,Basic,Annual,880,20,0,B
21626,55,Male,7,22,7,8,Standard,Annual,531,13,0,B
21627,51,Female,11,29,7,11,Basic,Monthly,978,30,0,B
21628,43,Male,33,28,4,21,Premium,Quarterly,637,29,0,A
21629,42,Female,57,1,9,1,Premium,Annual,135,6,1,A
21630,40,Male,56,21,2,7,Standard,Monthly,515,29,0,B
21631,31,Female,43,24,9,8,Premium,Monthly,578,24,0,B
21632,23,Female,46,9,9,16,Basic,Annual,620,27,1,A
21633,47,Male,53,22,3,1,Basic,Annual,522,22,0,B
21634,47,Female,8,13,0,10,Premium,Monthly,836,29,0,A
21635,24,Female,37,6,5,29,Premium,Quarterly,680,12,1,A
21636,64,Female,53,18,3,5,Basic,Quarterly,173,8,0,B
21637,27,Male,42,25,3,11,Premium,Annual,197,1,0,B
21638,23,Female,41,4,6,29,Basic,Annual,893,19,1,B
21639,56,Female,27,17,4,14,Basic,Annual,433,21,0,A
21640,59,Female,54,6,4,22,Basic,Annual,960,11,0,A
21641,37,Male,44,10,0,24,Standard,Quarterly,131,15,0,B
21642,26,Male,23,12,5,29,Standard,Monthly,863,19,0,B
21643,29,Male,31,23,0,4,Standard,Quarterly,486,8,0,B
21644,37,Female,25,15,9,27,Standard,Annual,421,6,1,B
21645,21,Female,54,5,7,25,Standard,Monthly,365,4,1,B
21646,34,Female,35,3,2,13,Basic,Annual,523,24,0,A
21647,27,Female,50,3,4,6,Premium,Annual,549,16,0,A
21648,37,Male,6,25,3,29,Standard,Annual,616,20,0,A
21649,53,Male,32,7,7,14,Premium,Monthly,323,6,0,B
21650,39,Female,36,28,0,28,Basic,Annual,546,2,0,A
21651,53,Male,7,7,1,26,Basic,Monthly,220,23,0,A
21652,23,Male,13,15,10,11,Basic,Annual,840,25,0,A
21653,18,Female,10,1,4,23,Basic,Annual,951,5,1,B
21654,30,Female,4,18,5,21,Premium,Annual,366,23,1,A
21655,50,Male,42,3,5,27,Premium,Monthly,136,3,1,B
21656,22,Female,49,30,3,19,Premium,Annual,276,15,0,B
21657,19,Male,56,24,7,12,Standard,Annual,931,7,0,B
21658,36,Female,25,13,1,24,Premium,Annual,682,24,0,B
21659,55,Female,15,21,3,23,Standard,Quarterly,368,21,1,B
21660,48,Male,19,19,1,0,Premium,Annual,927,3,0,A
21661,65,Female,47,25,3,16,Premium,Monthly,989,25,0,A
21662,28,Male,35,11,0,20,Premium,Monthly,656,5,0,A
21663,34,Male,40,23,1,26,Standard,Monthly,420,8,0,B
21664,18,Female,27,19,2,7,Basic,Monthly,782,15,0,B
21665,41,Female,60,26,4,25,Basic,Annual,236,11,1,B
21666,40,Female,56,15,0,22,Standard,Quarterly,849,9,0,A
21667,18,Male,12,4,1,21,Standard,Quarterly,467,5,0,B
21668,25,Female,3,26,6,17,Premium,Quarterly,406,26,0,B
21669,45,Female,12,20,5,9,Premium,Annual,618,23,0,B
21670,42,Male,1,28,9,27,Premium,Quarterly,137,22,0,B
21671,18,Male,35,21,9,29,Premium,Monthly,728,8,1,A
21672,36,Male,35,18,8,6,Premium,Quarterly,315,14,0,B
21673,24,Male,43,25,5,14,Premium,Annual,552,3,0,B
21674,35,Female,37,5,0,29,Basic,Monthly,607,2,1,A
21675,19,Female,48,29,2,28,Premium,Annual,727,4,0,B
21676,19,Male,7,4,8,7,Premium,Annual,721,26,0,B
21677,27,Female,29,1,5,20,Basic,Annual,340,5,1,A
21678,37,Female,34,14,1,2,Standard,Annual,105,26,0,A
21679,42,Female,15,18,8,26,Basic,Annual,895,17,0,B
21680,50,Female,32,17,10,20,Basic,Quarterly,573,26,1,A
21681,59,Female,23,20,2,5,Premium,Quarterly,548,15,0,A
21682,44,Female,28,26,9,30,Basic,Annual,511,6,1,A
21683,58,Female,31,21,6,0,Basic,Quarterly,264,12,0,B
21684,60,Male,34,10,10,15,Basic,Monthly,161,20,0,A
21685,21,Female,5,16,9,6,Standard,Monthly,383,20,0,A
21686,52,Female,16,17,0,22,Premium,Quarterly,863,24,0,B
21687,20,Female,27,20,1,28,Standard,Annual,530,18,0,A
21688,40,Male,45,12,2,0,Basic,Monthly,756,27,0,A
21689,29,Female,3,21,5,18,Basic,Quarterly,122,1,0,B
21690,60,Female,21,28,3,24,Basic,Monthly,306,4,1,A
21691,59,Male,3,30,4,10,Standard,Monthly,992,26,0,A
21692,57,Female,37,1,3,24,Basic,Quarterly,581,1,0,A
21693,47,Female,7,30,7,26,Standard,Annual,665,23,0,B
21694,37,Female,22,20,6,3,Basic,Monthly,408,16,0,A
21695,38,Female,39,27,4,9,Standard,Monthly,298,9,0,A
21696,60,Male,20,9,1,6,Standard,Quarterly,531,23,0,A
21697,51,Male,58,3,4,21,Premium,Annual,534,3,1,B
21698,34,Female,22,7,0,30,Standard,Quarterly,477,16,1,A
21699,63,Female,47,16,4,16,Basic,Monthly,666,3,0,B
21700,62,Female,9,24,8,15,Standard,Quarterly,323,17,0,A
21701,51,Female,54,19,4,9,Standard,Monthly,924,14,0,A
21702,44,Male,5,11,9,13,Standard,Quarterly,138,23,0,A
21703,26,Female,7,7,6,22,Standard,Monthly,804,29,1,B
21704,38,Male,49,25,10,14,Basic,Annual,469,11,0,B
21705,20,Female,26,19,8,7,Premium,Annual,734,4,0,B
21706,56,Female,24,16,10,1,Standard,Monthly,957,7,0,A
21707,48,Female,34,30,9,16,Premium,Quarterly,850,15,1,A
21708,48,Female,6,30,7,14,Basic,Annual,585,2,0,B
21709,23,Female,30,26,0,24,Standard,Annual,327,27,1,B
21710,36,Male,41,12,4,3,Premium,Annual,683,16,0,B
21711,60,Male,59,1,9,14,Premium,Annual,357,29,1,A
21712,41,Female,23,3,0,17,Basic,Quarterly,842,13,0,A
21713,35,Male,32,30,9,26,Premium,Quarterly,526,5,1,B
21714,31,Female,32,2,6,26,Standard,Quarterly,913,11,1,B
21715,33,Male,59,10,5,12,Premium,Monthly,877,22,0,B
21716,64,Male,60,13,0,2,Premium,Annual,239,8,0,B
21717,61,Male,6,29,1,26,Standard,Monthly,875,18,0,A
21718,30,Female,58,15,2,11,Basic,Monthly,496,3,0,B
21719,51,Male,40,10,8,16,Premium,Quarterly,212,28,1,B
21720,35,Female,38,16,10,3,Premium,Quarterly,130,5,0,A
21721,34,Female,6,7,3,24,Premium,Annual,943,18,0,B
21722,49,Female,12,4,10,11,Standard,Monthly,124,20,0,A
21723,25,Female,17,24,10,23,Standard,Quarterly,791,27,0,B
21724,58,Male,11,28,0,30,Basic,Quarterly,790,13,0,B
21725,56,Female,2,27,6,0,Basic,Quarterly,829,3,0,B
21726,26,Male,21,18,10,16,Premium,Quarterly,488,17,0,A
21727,24,Female,46,24,10,23,Standard,Quarterly,278,8,1,A
21728,22,Male,52,7,3,9,Standard,Annual,989,19,0,A
21729,52,Female,33,4,3,9,Standard,Quarterly,453,29,0,B
21730,59,Female,55,1,3,4,Premium,Monthly,691,10,0,A
21731,65,Male,44,12,6,11,Standard,Monthly,368,21,0,A
21732,60,Male,56,26,0,9,Basic,Monthly,412,27,0,A
21733,45,Male,42,13,9,27,Basic,Monthly,675,23,1,B
21734,43,Male,26,6,5,26,Standard,Quarterly,299,9,1,B
21735,21,Male,21,17,5,6,Premium,Quarterly,397,16,0,A
21736,45,Male,59,1,1,20,Basic,Quarterly,891,24,0,A
21737,35,Female,60,5,9,18,Standard,Monthly,715,16,1,B
21738,30,Female,27,15,9,18,Premium,Quarterly,166,5,1,B
21739,53,Male,36,30,8,3,Standard,Annual,147,26,0,A
21740,23,Female,60,7,7,24,Basic,Monthly,333,4,1,A
21741,33,Female,32,26,10,3,Premium,Monthly,235,20,0,B
21742,41,Male,16,13,2,26,Premium,Quarterly,647,25,0,B
21743,19,Male,60,22,8,0,Premium,Quarterly,554,19,0,A
21744,58,Male,35,7,8,27,Standard,Annual,398,26,1,B
21745,37,Male,5,10,4,16,Premium,Quarterly,467,13,0,A
21746,44,Female,25,21,3,27,Premium,Monthly,808,15,1,B
21747,43,Male,58,8,3,13,Premium,Monthly,378,7,0,B
21748,38,Male,23,4,3,3,Standard,Annual,343,30,0,B
21749,50,Female,40,26,1,11,Premium,Annual,740,8,0,A
21750,52,Female,25,18,8,11,Basic,Quarterly,702,9,0,B
21751,41,Female,22,7,3,11,Premium,Monthly,113,23,0,B
21752,65,Male,52,26,7,30,Standard,Annual,794,13,1,A
21753,39,Female,13,24,5,7,Basic,Annual,879,18,0,A
21754,24,Female,34,11,3,3,Premium,Quarterly,257,30,0,A
21755,52,Female,18,4,5,1,Standard,Annual,295,2,1,B
21756,65,Male,34,14,10,8,Basic,Monthly,283,9,0,B
21757,56,Female,50,7,2,25,Premium,Annual,312,14,1,B
21758,63,Male,6,15,5,10,Basic,Monthly,878,23,0,B
21759,58,Male,25,26,1,30,Basic,Quarterly,441,20,0,A
21760,29,Male,28,27,5,22,Basic,Annual,474,1,1,A
21761,21,Male,48,9,3,1,Standard,Quarterly,815,18,0,A
21762,19,Female,3,17,6,17,Standard,Quarterly,722,11,0,A
21763,47,Female,50,10,7,24,Standard,Quarterly,561,25,1,B
21764,39,Female,8,17,1,18,Basic,Annual,208,20,0,B
21765,57,Male,45,2,5,10,Premium,Monthly,740,2,1,B
21766,18,Female,45,15,9,13,Basic,Annual,877,5,0,A
21767,55,Male,29,11,3,11,Standard,Monthly,897,10,0,B
21768,55,Female,45,2,0,9,Premium,Monthly,779,17,0,A
21769,45,Male,49,21,5,2,Premium,Quarterly,786,26,0,A
21770,26,Female,10,7,8,23,Premium,Annual,234,14,1,B
21771,34,Male,60,25,2,28,Premium,Quarterly,874,29,0,A
21772,52,Female,44,24,4,22,Premium,Monthly,583,18,1,A
21773,51,Male,43,24,4,28,Premium,Annual,560,15,0,B
21774,44,Male,16,7,10,6,Premium,Quarterly,514,5,0,B
21775,50,Female,29,20,3,12,Basic,Annual,893,19,0,A
21776,26,Male,57,7,3,15,Basic,Quarterly,937,5,0,B
21777,30,Male,18,4,8,28,Basic,Quarterly,695,6,0,A
21778,42,Male,55,3,8,30,Premium,Annual,962,3,1,B
21779,43,Male,5,11,7,19,Basic,Annual,171,5,0,A
21780,23,Female,25,9,6,1,Premium,Quarterly,522,14,0,B
21781,30,Female,15,2,3,7,Standard,Quarterly,856,25,0,A
21782,31,Male,38,15,8,14,Basic,Annual,108,21,0,A
21783,61,Female,48,25,5,3,Premium,Annual,823,23,0,A
21784,59,Female,11,21,9,20,Standard,Quarterly,627,28,0,A
21785,51,Male,30,30,5,20,Basic,Annual,842,27,1,B
21786,41,Male,5,26,0,20,Basic,Monthly,570,13,0,A
21787,46,Female,18,15,4,2,Basic,Monthly,904,9,0,A
21788,65,Male,20,19,10,16,Standard,Monthly,524,12,0,A
21789,29,Male,58,7,5,17,Basic,Quarterly,920,13,1,A
21790,31,Male,35,25,4,21,Standard,Quarterly,413,18,0,B
21791,40,Female,15,5,2,4,Premium,Monthly,891,29,0,A
21792,49,Female,57,5,2,12,Basic,Monthly,771,27,0,A
21793,44,Female,59,1,3,29,Basic,Quarterly,281,29,1,B
21794,36,Male,7,8,9,20,Premium,Quarterly,248,26,0,A
21795,42,Female,16,2,5,19,Premium,Quarterly,812,3,0,A
21796,45,Male,50,22,10,22,Basic,Monthly,832,13,1,B
21797,62,Female,17,4,10,19,Premium,Quarterly,109,27,1,A
21798,56,Male,53,28,7,21,Basic,Monthly,586,7,1,A
21799,51,Male,52,28,8,18,Standard,Monthly,707,26,1,B
21800,34,Male,20,5,4,9,Basic,Monthly,340,14,0,A
21801,18,Male,58,4,2,3,Premium,Quarterly,345,13,0,B
21802,37,Male,17,17,4,21,Standard,Quarterly,833,12,0,B
21803,48,Female,44,6,8,28,Basic,Quarterly,484,8,1,A
21804,36,Male,4,12,3,25,Basic,Quarterly,182,19,0,A
21805,31,Male,3,2,0,27,Standard,Quarterly,778,14,0,A
21806,51,Female,25,29,10,14,Premium,Annual,139,11,0,B
21807,57,Male,53,24,2,18,Premium,Quarterly,800,16,0,B
21808,39,Male,18,7,1,16,Standard,Quarterly,420,10,0,B
21809,35,Male,48,18,1,22,Premium,Monthly,383,13,0,A
21810,34,Male,58,23,7,28,Standard,Monthly,573,5,1,A
21811,57,Male,24,22,1,16,Premium,Monthly,531,11,0,B
21812,42,Female,8,30,5,7,Premium,Quarterly,397,4,0,A
21813,63,Female,23,13,10,17,Basic,Annual,882,22,0,A
21814,31,Female,20,7,6,16,Premium,Monthly,885,17,0,A
21815,60,Male,54,10,8,16,Basic,Annual,915,2,1,A
21816,43,Female,54,21,9,20,Basic,Monthly,959,7,1,B
21817,60,Female,24,21,2,15,Standard,Annual,424,18,0,A
21818,61,Female,7,6,1,12,Premium,Quarterly,170,4,0,A
21819,25,Female,18,20,8,13,Basic,Annual,762,4,0,A
21820,50,Female,33,28,5,5,Basic,Quarterly,626,16,0,B
21821,37,Male,34,16,0,12,Premium,Monthly,627,7,0,A
21822,38,Male,3,19,6,7,Standard,Monthly,538,5,0,B
21823,21,Female,4,25,3,19,Basic,Annual,113,15,0,A
21824,63,Female,26,12,4,3,Premium,Quarterly,668,19,0,A
21825,38,Female,43,9,5,2,Standard,Monthly,222,3,0,A
21826,51,Female,49,27,6,4,Standard,Monthly,665,25,0,B
21827,62,Male,57,26,9,28,Premium,Annual,977,23,1,A
21828,38,Male,51,26,1,24,Premium,Quarterly,316,8,0,A
21829,54,Female,19,27,0,29,Premium,Annual,139,18,1,B
21830,21,Male,46,26,2,7,Standard,Annual,492,15,0,A
21831,36,Female,26,2,0,22,Premium,Monthly,841,18,1,B
21832,31,Female,33,14,2,8,Basic,Annual,421,1,0,B
21833,63,Male,59,23,1,1,Basic,Monthly,707,5,0,B
21834,51,Female,36,13,5,4,Standard,Annual,395,10,0,A
21835,29,Male,43,19,4,10,Standard,Quarterly,139,11,0,B
21836,54,Male,28,26,0,12,Premium,Monthly,272,24,0,B
21837,18,Female,54,5,0,1,Standard,Annual,622,18,0,B
21838,37,Female,11,27,8,12,Basic,Monthly,394,29,0,A
21839,35,Male,6,5,0,3,Basic,Quarterly,278,15,0,A
21840,44,Female,16,4,1,19,Basic,Quarterly,115,2,0,A
21841,35,Male,51,29,4,17,Standard,Monthly,874,2,0,B
21842,43,Male,52,14,8,0,Basic,Monthly,208,23,0,B
21843,43,Male,36,23,2,1,Premium,Annual,173,28,0,B
21844,65,Female,42,23,7,21,Basic,Annual,300,6,1,B
21845,39,Female,6,9,1,12,Basic,Quarterly,462,24,0,B
21846,58,Male,19,13,3,2,Basic,Annual,567,12,0,B
21847,27,Male,51,23,5,3,Standard,Monthly,651,5,0,A
21848,42,Male,36,15,2,10,Premium,Annual,513,19,0,A
21849,65,Female,30,26,6,27,Basic,Annual,416,10,1,A
21850,56,Male,52,13,0,9,Premium,Quarterly,135,22,0,B
21851,24,Female,8,30,1,22,Premium,Quarterly,525,25,0,A
21852,47,Male,27,9,10,7,Basic,Quarterly,515,8,0,A
21853,64,Male,9,18,2,12,Premium,Quarterly,818,5,0,B
21854,48,Female,29,13,5,10,Standard,Quarterly,654,26,0,B
21855,20,Male,5,20,2,17,Standard,Annual,482,3,0,A
21856,37,Female,11,17,4,6,Standard,Quarterly,276,15,0,A
21857,19,Female,19,7,10,13,Basic,Monthly,641,21,0,B
21858,54,Male,35,14,8,16,Premium,Quarterly,163,24,1,A
21859,51,Male,21,9,4,6,Basic,Annual,988,27,0,B
21860,23,Female,23,7,6,13,Standard,Monthly,947,13,0,A
21861,38,Female,47,5,10,11,Premium,Annual,191,18,0,B
21862,37,Male,42,28,2,0,Premium,Monthly,940,22,0,A
21863,34,Male,57,6,10,15,Premium,Quarterly,300,9,0,A
21864,23,Female,34,29,2,15,Standard,Quarterly,973,7,0,B
21865,37,Male,21,11,0,13,Basic,Monthly,307,12,0,B
21866,48,Female,48,16,4,7,Standard,Quarterly,103,9,0,A
21867,28,Female,36,1,6,9,Basic,Quarterly,161,3,0,A
21868,57,Female,33,11,5,11,Basic,Monthly,626,14,0,A
21869,63,Female,13,12,6,3,Basic,Monthly,578,7,0,B
21870,63,Male,29,1,5,5,Premium,Monthly,876,14,1,A
21871,57,Female,19,21,0,3,Standard,Monthly,510,21,0,B
21872,64,Male,56,29,7,5,Basic,Monthly,840,23,0,A
21873,28,Male,7,19,1,2,Basic,Monthly,352,17,0,B
21874,43,Female,9,28,6,10,Premium,Quarterly,534,14,0,B
21875,50,Female,28,17,2,17,Basic,Quarterly,757,2,0,B
21876,19,Male,50,10,6,7,Standard,Quarterly,688,16,0,B
21877,26,Female,45,29,5,20,Basic,Quarterly,836,16,1,A
21878,46,Female,49,13,0,7,Basic,Quarterly,698,23,0,A
21879,45,Male,51,17,3,15,Basic,Monthly,293,5,0,B
21880,26,Male,46,28,4,3,Standard,Quarterly,806,27,0,A
21881,43,Female,37,13,4,12,Basic,Annual,808,29,0,A
21882,35,Female,45,9,2,28,Standard,Quarterly,735,22,0,A
21883,30,Male,22,29,2,20,Standard,Quarterly,156,29,0,B
21884,27,Female,18,20,7,27,Basic,Quarterly,715,25,0,B
21885,64,Female,43,24,6,24,Premium,Quarterly,780,24,1,A
21886,20,Female,25,11,6,13,Premium,Quarterly,194,19,0,A
21887,20,Male,3,6,0,4,Standard,Quarterly,442,10,0,B
21888,55,Female,2,15,0,20,Standard,Monthly,953,19,0,B
21889,46,Female,41,4,7,1,Premium,Monthly,451,3,0,B
21890,61,Male,58,5,3,5,Premium,Annual,101,4,0,B
21891,52,Female,2,19,6,11,Premium,Monthly,133,10,0,A
21892,42,Male,58,26,0,30,Basic,Quarterly,943,2,0,A
21893,35,Male,14,18,4,29,Basic,Annual,794,10,0,B
21894,46,Male,28,5,7,2,Basic,Monthly,311,3,0,B
21895,40,Female,55,12,4,27,Premium,Annual,729,27,0,A
21896,49,Male,7,10,2,19,Standard,Monthly,959,24,0,A
21897,48,Male,31,30,2,8,Premium,Annual,467,29,0,A
21898,32,Female,48,30,4,11,Standard,Annual,665,14,0,B
21899,24,Male,39,8,0,5,Basic,Quarterly,450,21,0,B
21900,40,Female,16,12,9,9,Standard,Quarterly,660,25,0,A
21901,49,Male,19,2,6,13,Premium,Monthly,242,15,0,B
21902,60,Male,22,11,8,14,Premium,Quarterly,124,21,0,A
21903,40,Female,59,26,9,25,Basic,Annual,148,19,1,A
21904,22,Male,9,25,0,6,Premium,Quarterly,376,13,0,A
21905,50,Female,6,19,9,12,Basic,Quarterly,141,5,0,B
21906,27,Male,58,7,6,7,Standard,Monthly,950,12,0,A
21907,24,Male,57,29,10,28,Basic,Quarterly,690,19,1,A
21908,33,Female,5,30,1,13,Premium,Monthly,124,27,0,A
21909,47,Male,18,27,8,14,Premium,Monthly,612,22,0,A
21910,25,Female,14,9,5,8,Premium,Quarterly,354,29,0,B
21911,32,Female,16,10,5,15,Premium,Monthly,681,2,0,B
21912,56,Female,11,1,10,19,Premium,Quarterly,749,11,1,B
21913,59,Female,23,10,7,2,Premium,Annual,547,29,0,B
21914,44,Female,28,1,6,25,Premium,Monthly,222,10,1,A
21915,20,Male,45,10,0,19,Premium,Annual,606,20,0,B
21916,22,Female,14,17,8,10,Premium,Monthly,470,30,0,B
21917,55,Female,12,13,4,1,Standard,Annual,447,30,0,B
21918,63,Female,15,5,7,16,Basic,Quarterly,137,1,1,A
21919,25,Female,1,8,0,6,Standard,Monthly,212,10,0,A
21920,52,Male,1,12,6,12,Standard,Monthly,893,19,0,B
21921,35,Female,43,24,5,20,Standard,Quarterly,908,9,1,A
21922,57,Male,8,23,9,3,Basic,Quarterly,291,29,0,A
21923,23,Female,39,28,7,27,Standard,Annual,987,3,1,A
21924,35,Female,12,12,0,9,Premium,Quarterly,848,27,0,A
21925,59,Female,4,8,8,21,Premium,Annual,519,29,0,A
21926,19,Male,7,4,7,17,Standard,Monthly,478,1,0,A
21927,43,Male,54,7,3,27,Basic,Quarterly,619,17,0,A
21928,57,Male,32,11,5,11,Basic,Quarterly,662,30,0,B
21929,55,Male,18,19,7,8,Premium,Quarterly,569,17,0,B
21930,27,Male,54,4,5,23,Basic,Annual,409,23,1,B
21931,23,Male,42,1,10,21,Basic,Annual,111,19,1,A
21932,62,Male,37,17,5,1,Premium,Quarterly,929,16,0,A
21933,30,Male,58,28,10,4,Premium,Monthly,475,1,0,A
21934,32,Female,3,27,3,8,Standard,Annual,165,20,0,B
21935,21,Male,55,11,4,26,Premium,Quarterly,915,12,0,B
21936,47,Male,37,1,6,15,Basic,Monthly,764,30,0,B
21937,26,Female,23,23,0,11,Premium,Monthly,600,13,0,B
21938,41,Female,28,8,6,0,Premium,Quarterly,642,7,0,B
21939,63,Female,33,9,0,18,Standard,Annual,152,11,0,B
21940,42,Male,46,28,9,26,Standard,Quarterly,614,30,1,A
21941,27,Female,59,27,4,26,Premium,Annual,848,19,0,A
21942,37,Female,43,19,9,11,Standard,Quarterly,710,24,0,B
21943,29,Female,32,22,8,18,Premium,Annual,522,11,1,B
21944,37,Male,47,20,7,29,Basic,Monthly,146,24,1,B
21945,32,Male,10,27,2,25,Basic,Quarterly,322,12,0,B
21946,45,Male,1,10,0,3,Premium,Annual,118,13,0,B
21947,34,Female,55,22,9,17,Basic,Monthly,583,26,1,B
21948,49,Male,14,3,3,17,Premium,Annual,265,23,0,B
21949,20,Female,21,17,5,10,Premium,Annual,930,13,0,A
21950,25,Female,47,25,8,19,Basic,Annual,790,2,1,B
21951,27,Male,18,25,4,10,Premium,Quarterly,896,6,0,A
21952,29,Male,13,9,8,25,Premium,Quarterly,147,26,0,B
21953,24,Female,26,11,2,13,Basic,Monthly,472,30,0,B
21954,39,Male,60,6,6,13,Basic,Annual,210,29,0,A
21955,36,Male,23,26,7,23,Standard,Annual,948,6,0,B
21956,31,Male,10,7,5,8,Premium,Annual,812,27,0,A
21957,29,Female,36,23,1,20,Premium,Quarterly,791,2,0,A
21958,30,Male,11,25,4,9,Premium,Quarterly,943,26,0,B
21959,20,Male,48,27,4,28,Premium,Annual,811,15,0,A
21960,55,Male,39,28,3,0,Basic,Annual,438,17,0,B
21961,25,Female,44,19,1,16,Basic,Monthly,376,7,0,A
21962,23,Male,2,18,7,15,Standard,Annual,303,20,0,B
21963,44,Female,2,15,8,11,Premium,Monthly,786,21,0,A
21964,61,Female,35,29,4,6,Premium,Annual,642,7,0,B
21965,27,Male,51,19,1,28,Standard,Monthly,892,10,0,A
21966,18,Female,26,27,4,12,Basic,Annual,567,21,0,A
21967,36,Female,15,20,0,13,Basic,Quarterly,709,17,0,A
21968,39,Male,46,16,10,4,Standard,Annual,149,6,0,A
21969,52,Female,46,27,8,29,Standard,Monthly,596,4,1,B
21970,43,Female,52,22,1,7,Standard,Quarterly,180,12,0,A
21971,18,Male,43,26,3,13,Basic,Annual,788,30,0,A
21972,26,Male,38,16,4,6,Basic,Monthly,886,26,0,A
21973,48,Male,21,21,8,5,Premium,Quarterly,855,19,0,A
21974,39,Male,21,24,1,2,Basic,Annual,562,20,0,B
21975,20,Female,16,3,7,22,Basic,Quarterly,883,5,0,B
21976,42,Female,15,21,2,12,Standard,Monthly,801,15,0,A
21977,41,Male,46,11,9,16,Standard,Monthly,799,18,1,A
21978,19,Male,3,7,4,2,Basic,Quarterly,376,22,0,B
21979,20,Female,49,22,6,18,Premium,Quarterly,758,3,1,A
21980,19,Male,14,15,7,30,Premium,Quarterly,768,11,0,B
21981,19,Female,60,30,5,2,Basic,Quarterly,694,29,0,B
21982,62,Female,26,30,7,7,Premium,Annual,354,30,0,A
21983,64,Male,30,28,2,15,Standard,Quarterly,784,3,0,B
21984,60,Male,19,28,1,25,Basic,Annual,601,8,0,A
21985,31,Male,47,5,1,25,Premium,Monthly,784,25,0,B
21986,32,Female,55,16,4,22,Standard,Quarterly,468,17,1,A
21987,63,Male,10,3,2,5,Premium,Annual,354,7,0,B
21988,51,Male,6,1,0,22,Premium,Annual,529,25,1,B
21989,25,Male,35,12,7,0,Premium,Annual,153,10,0,A
21990,43,Male,24,21,6,14,Standard,Annual,532,15,0,A
21991,57,Male,13,29,2,26,Basic,Monthly,441,3,0,B
21992,46,Female,8,20,10,2,Standard,Monthly,681,16,0,A
21993,61,Male,41,14,9,11,Premium,Quarterly,319,2,0,A
21994,26,Male,40,25,2,20,Standard,Annual,725,30,0,B
21995,39,Female,19,26,7,6,Premium,Monthly,310,16,0,B
21996,18,Male,14,2,7,22,Premium,Annual,923,16,0,B
21997,47,Male,32,5,3,7,Premium,Annual,538,2,0,A
21998,51,Male,18,22,8,15,Premium,Annual,562,22,0,B
21999,37,Male,14,9,6,24,Basic,Annual,599,29,0,A
22000,38,Male,16,5,1,12,Basic,Annual,137,26,0,A
22001,19,Female,31,11,0,20,Standard,Quarterly,493,8,0,A
22002,60,Female,32,11,0,10,Basic,Annual,647,23,0,A
22003,49,Female,36,4,1,7,Premium,Annual,565,19,0,A
22004,29,Female,46,28,0,19,Basic,Monthly,205,1,0,A
22005,30,Female,45,4,2,9,Premium,Quarterly,459,25,0,A
22006,64,Female,59,27,4,1,Standard,Monthly,987,13,0,A
22007,30,Female,13,18,9,19,Basic,Annual,868,12,0,B
22008,45,Female,53,9,6,23,Premium,Annual,969,30,1,A
22009,57,Female,31,1,0,24,Basic,Annual,942,16,0,B
22010,44,Female,30,20,3,12,Basic,Monthly,388,18,0,A
22011,53,Female,51,17,0,12,Standard,Annual,739,3,0,B
22012,50,Female,39,7,9,26,Basic,Quarterly,120,1,1,B
22013,38,Male,8,11,6,18,Basic,Monthly,905,1,0,A
22014,24,Male,27,7,3,18,Basic,Annual,551,8,0,A
22015,21,Female,29,21,2,20,Standard,Quarterly,790,14,0,B
22016,53,Male,18,5,0,12,Premium,Monthly,975,27,0,B
22017,34,Male,56,8,3,22,Standard,Annual,151,20,0,A
22018,25,Female,37,25,8,25,Premium,Annual,276,4,1,A
